0	Coast	2	4
13917	can	4	4
13918	do	4	4
13919	will	4	4
13920	make	4	4
13921	much	4	4
13922	difference	4	4
13923	in	4	4
13924	whether	4	4
13925	Mr.	4	0
13926	Gorbachev	3	4
13927	succeeds	4	4
13928	with	4	4
13929	perestroika	4	4
13930	.	4	4
13931	Perhaps	4	4
13932	Mr.	4	0
13933	Gates	3	4
13934	would	4	4
13935	emphasize	4	4
13936	more	4	4
13937	than	4	4
13938	Mr.	4	0
13939	Baker	3	4
13940	the	4	4
13941	many	4	4
13942	hurdles	4	4
13943	the	4	4
13944	Soviet	3	4
13945	leader	3	4
13946	must	4	4
13947	leap	4	4
13948	if	4	4
13949	he	4	4
13950	is	4	4
13951	going	4	4
13952	to	4	4
13953	succeed	4	4
13954	.	4	4
13955	But	4	4
13956	everyone	4	4
13957	agrees	4	4
13958	that	4	4
13959	Mr.	4	0
13960	Gorbachev	3	4
13961	's	4	4
13962	problems	4	4
13963	result	4	4
13964	from	4	4
13965	the	4	4
13966	failure	4	4
13967	of	4	4
13968	his	4	4
13969	own	4	4
13970	system	4	4
13971	.	4	4
13972	They	4	4
13973	can	4	4
13974	be	4	4
13975	relieved	4	4
13976	only	4	4
13977	by	4	4
13978	changing	4	4
13979	that	4	4
13980	system	4	4
13981	,	4	4
13982	not	4	4
13983	by	4	4
13984	pouring	4	4
13985	Western	4	4
13986	money	4	4
13987	into	4	4
13988	it	4	4
13989	.	4	4
13990	GATT	3	4
13991	membership	4	4
13992	will	4	4
13993	not	4	4
13994	matter	4	4
13995	to	4	4
13996	Donbas	3	4
13997	coal	4	4
13998	miners	3	4
13999	short	4	4
14000	of	4	4
14001	soap	3	4
14002	,	4	4
14003	nor	4	4
14004	will	4	4
14005	a	4	4
14006	START	3	4
14007	treaty	4	4
14008	make	4	4
14009	any	4	4
14010	difference	4	4
14011	to	4	4
14012	Ukrainian	3	4
14013	nationalists	3	4
14014	.	4	4
14015	On	4	4
14016	the	4	4
14017	other	4	4
14018	hand	4	4
14019	,	4	4
14020	so	4	4
14021	long	4	4
14022	as	4	4
14023	Mr.	4	0
14024	Gorbachev	3	4
14025	is	4	4
14026	easing	4	4
14027	his	4	4
14028	grip	4	4
14029	on	4	4
14030	his	4	4
14031	empire	3	4
14032	,	4	4
14033	everyone	4	4
14034	we	4	4
14035	've	4	4
14036	heard	4	4
14037	agrees	4	4
14038	that	4	4
14039	the	4	4
14040	U.S.	3	4
14041	can	4	4
14042	benefit	4	4
14043	by	4	4
14044	engaging	4	4
14045	him	4	4
14046	.	4	4
14047	If	4	4
14048	a	4	4
14049	deal	4	4
14050	can	4	4
14051	be	4	4
14052	made	4	4
14053	to	4	4
14054	cut	4	4
14055	the	4	4
14056	world's	4	4
14057	Ortegas	3	4
14058	loose	4	4
14059	from	4	4
14060	Moscow	3	4
14061	,	4	4
14062	why	4	4
14063	not	4	4
14064	?	4	4
14065	We	4	4
14066	do	4	4
14067	n't	4	4
14068	expect	4	4
14069	much	4	4
14070	good	4	4
14071	from	4	4
14072	nuclear-arms	4	4
14073	control	4	4
14074	,	4	4
14075	but	4	4
14076	conventional-arms	4	4
14077	talks	4	4
14078	might	4	4
14079	demilitarize	4	4
14080	Eastern	2	4
14081	Europe	0	4
14082	.	4	4
14083	There's	4	4
14084	nothing	4	4
14085	in	4	4
14086	the	4	4
14087	least	4	4
14088	contradictory	4	4
14089	in	4	4
14090	all	4	4
14091	this	4	4
14092	,	4	4
14093	and	4	4
14094	it	4	4
14095	would	4	4
14096	be	4	4
14097	nice	4	4
14098	to	4	4
14099	think	4	4
14100	that	4	4
14101	Washington	3	4
14102	could	4	4
14103	tolerate	4	4
14104	a	4	4
14105	reasonably	4	4
14106	sophisticated	4	4
14107	,	4	4
14108	complex	4	4
14109	view	4	4
14110	.	4	4
14111	Yet	4	4
14112	much	4	4
14113	of	4	4
14114	the	4	4
14115	political	4	4
14116	culture	4	4
14117	seems	4	4
14118	intent	4	4
14119	on	4	4
14120	castigating	4	4
14121	the	4	4
14122	Bush	3	4
14123	administration	3	4
14124	for	4	4
14125	not	4	4
14126	``	4	4
14127	helping	4	4
14128	''	4	4
14129	Mr.	4	0
14130	Gorbachev	3	4
14131	.	4	4
14132	So	4	4
14133	every	4	4
14134	time	4	4
14135	a	4	4
14136	Bush	3	4
14137	official	3	4
14138	raises	4	4
14139	a	4	4
14140	doubt	4	4
14141	about	4	4
14142	Mr.	4	0
14143	Gorbachev	3	4
14144	,	4	4
14145	the	4	4
14146	Washington	3	4
14147	community	3	4
14148	shouts	4	4
14149	``	4	4
14150	Cold	2	4
14151	War	0	4
14152	''	4	4
14153	and	4	4
14154	``	4	4
14155	timidity	4	4
14156	,	4	4
14157	''	4	4
14158	and	4	4
14159	an	4	4
14160	administration	3	4
14161	spokesman	3	4
14162	is	4	4
14163	quickly	4	4
14164	trotted	4	4
14165	out	4	4
14166	to	4	4
14167	reply	4	4
14168	,	4	4
14169	``	4	4
14170	Mr.	4	0
14171	Bush	3	4
14172	wants	4	4
14173	perestroika	4	4
14174	to	4	4
14175	succeed	4	4
14176	.	4	4
14177	''	4	4
14178	Mr.	4	0
14179	Baker	3	4
14180	seems	4	4
14181	especially	4	4
14182	sensitive	4	4
14183	to	4	4
14184	the	4	4
14185	Washington	3	4
14186	ailment	4	4
14187	known	4	4
14188	as	4	4
14189	Beltway-itis	4	4
14190	.	4	4
14191	Its	4	4
14192	symptoms	4	4
14193	include	4	4
14194	a	4	4
14195	cold	4	4
14196	sweat	4	4
14197	at	4	4
14198	the	4	4
14199	sound	4	4
14200	of	4	4
14201	debate	4	4
14202	,	4	4
14203	clammy	4	4
14204	hands	4	4
14205	in	4	4
14206	the	4	4
14207	face	4	4
14208	of	4	4
14209	congressional	4	4
14210	criticism	4	4
14211	,	4	4
14212	and	4	4
14213	fainting	4	4
14214	spells	4	4
14215	when	4	4
14216	someone	4	4
14217	writes	4	4
14218	the	4	4
14219	word	4	4
14220	``	4	4
14221	controversy	4	4
14222	.	4	4
14223	''	4	4
14224	As	4	4
14225	one	3	4
14226	unidentified	4	4
14227	official	3	4
14228	clearly	4	4
14229	in	4	4
14230	the	4	4
14231	late	4	4
14232	stages	4	4
14233	of	4	4
14234	the	4	4
14235	disease	4	4
14236	told	4	4
14237	the	4	4
14238	Times	3	4
14239	:	4	4
14240	``	4	4
14241	Baker	3	4
14242	just	4	4
14243	felt	4	4
14244	that	4	4
14245	there	4	4
14246	were	4	4
14247	some	4	4
14248	lines	4	4
14249	in	4	4
14250	the	4	4
14251	speech	4	4
14252	that	4	4
14253	could	4	4
14254	be	4	4
14255	misinterpreted	4	4
14256	and	4	4
14257	seized	4	4
14258	by	4	4
14259	the	4	4
14260	press	4	4
14261	.	4	4
14262	''	4	4
14263	In	4	4
14264	short	4	4
14265	,	4	4
14266	the	4	4
14267	problem	4	4
14268	is	4	4
14269	not	4	4
14270	intra-administration	4	4
14271	disagreement	4	4
14272	,	4	4
14273	but	4	4
14274	preoccupation	4	4
14275	with	4	4
14276	the	4	4
14277	prospect	4	4
14278	that	4	4
14279	perestrokia	4	4
14280	might	4	4
14281	fail	4	4
14282	,	4	4
14283	and	4	4
14284	its	4	4
14285	political	4	4
14286	opponents	3	4
14287	will	4	4
14288	ask	4	4
14289	``	4	4
14290	Who	4	4
14291	lost	4	4
14292	Gorbachev	3	4
14293	?	4	4
14294	''	4	4
14295	Mr.	4	0
14296	Baker	3	4
14297	may	4	4
14298	want	4	4
14299	to	4	4
14300	avoid	4	4
14301	criticism	4	4
14302	from	4	4
14303	Senate	3	4
14304	Majority	2	4
14305	Leader	0	4
14306	George	2	4
14307	Mitchell	0	4
14308	,	4	4
14309	but	4	4
14310	as	4	4
14311	Secretary	3	4
14312	of	4	4
14313	State	3	4
14314	his	4	4
14315	audience	3	4
14316	is	4	4
14317	the	4	4
14318	entire	4	4
14319	Free	4	4
14320	World	4	4
14321	,	4	4
14322	not	4	4
14323	just	4	4
14324	Congress	3	4
14325	.	4	4
14326	In	4	4
14327	any	4	4
14328	case	4	4
14329	,	4	4
14330	he's	4	4
14331	likely	4	4
14332	to	4	4
14333	find	4	4
14334	that	4	4
14335	the	4	4
14336	more	4	4
14337	he	4	4
14338	muzzles	4	4
14339	his	4	4
14340	colleagues	3	4
14341	,	4	4
14342	the	4	4
14343	more	4	4
14344	leaks	4	4
14345	will	4	4
14346	pop	4	4
14347	up	4	4
14348	all	4	4
14349	around	4	4
14350	Washington	3	4
14351	,	4	4
14352	a	4	4
14353	lesson	4	4
14354	once	4	4
14355	learned	4	4
14356	by	4	4
14357	Henry	2	4
14358	Kissinger	0	4
14359	.	4	4
14360	Letting	4	4
14361	officials	3	4
14362	express	4	4
14363	their	4	4
14364	own	4	4
14365	nuances	4	4
14366	can	4	4
14367	be	4	4
14368	educational	4	4
14369	.	4	4
14370	We	4	4
14371	note	4	4
14372	that	4	4
14373	in	4	4
14374	Rome	3	4
14375	yesterday	3	4
14376	Defense	3	4
14377	Secretary	3	4
14378	Cheney	3	4
14379	said	4	4
14380	that	4	4
14381	European	3	4
14382	euphoria	4	4
14383	over	4	4
14384	Mr.	4	0
14385	Gorbachev	3	4
14386	is	4	4
14387	starting	4	4
14388	to	4	4
14389	be	4	4
14390	tempered	4	4
14391	by	4	4
14392	a	4	4
14393	recognition	4	4
14394	of	4	4
14395	``	4	4
14396	the	4	4
14397	magnitude	4	4
14398	of	4	4
14399	the	4	4
14400	problems	4	4
14401	he	4	4
14402	was	4	4
14403	trying	4	4
14404	to	4	4
14405	deal	4	4
14406	with	4	4
14407	.	4	4
14408	''	4	4
14409	It	4	4
14410	is	4	4
14411	in	4	4
14412	the	4	4
14413	Western	4	4
14414	interest	4	4
14415	to	4	4
14416	see	4	4
14417	Mr.	4	0
14418	Gorbachev	3	4
14419	succeed	4	4
14420	.	4	4
14421	The	4	4
14422	odds	4	4
14423	are	4	4
14424	against	4	4
14425	him	4	4
14426	,	4	4
14427	as	4	4
14428	he	4	4
14429	himself	4	4
14430	would	4	4
14431	no	4	4
14432	doubt	4	4
14433	tell	4	4
14434	you	4	4
14435	.	4	4
14436	The	4	4
14437	ultimate	4	4
14438	outcome	4	4
14439	depends	4	4
14440	on	4	4
14441	what	4	4
14442	he	4	4
14443	does	4	4
14444	,	4	4
14445	not	4	4
14446	on	4	4
14447	what	4	4
14448	we	4	4
14449	do	4	4
14450	.	4	4
14451	Even	4	4
14452	if	4	4
14453	the	4	4
14454	press	4	4
14455	is	4	4
14456	ready	4	4
14457	to	4	4
14458	seize	4	4
14459	and	4	4
14460	misinterpret	4	4
14461	,	4	4
14462	these	4	4
14463	are	4	4
14464	not	4	4
14465	very	4	4
14466	complicated	4	4
14467	thoughts	4	4
14468	.	4	4
14469	Surely	4	4
14470	there	4	4
14471	is	4	4
14472	someone	4	4
14473	in	4	4
14474	the	4	4
14475	administration	3	4
14476	,	4	4
14477	maybe	4	4
14478	Bob	2	4
14479	Gates	0	4
14480	,	4	4
14481	who	4	4
14482	could	4	4
14483	explain	4	4
14484	them	4	4
14485	to	4	4
14486	college	4	4
14487	students	3	4
14488	,	4	4
14489	or	4	4
14490	even	4	4
14491	schoolchildren	3	4
14492	.	4	4
14493	Vernon	2	4
14494	E.	1	0
14495	Jordan	0	4
14496	was	4	4
14497	elected	4	4
14498	to	4	4
14499	the	4	4
14500	board	3	4
14501	of	4	4
14502	this	4	4
14503	transportation	4	4
14504	services	4	4
14505	concern	3	4
14506	.	4	4
14507	Mr.	4	0
14508	Jordan	3	4
14509	has	4	4
14510	served	4	4
14511	as	4	4
14512	executive	4	4
14513	director	3	4
14514	of	4	4
14515	the	4	4
14516	United	2	4
14517	Negro	1	4
14518	College	1	4
14519	Fund	0	4
14520	,	4	4
14521	director	3	4
14522	of	4	4
14523	the	4	4
14524	Voter	2	4
14525	Education	1	4
14526	Project	1	4
14527	of	1	4
14528	the	1	4
14529	Southern	1	4
14530	Regional	1	4
14531	Council	0	4
14532	and	4	4
14533	attorney-consultant	3	4
14534	to	4	4
14535	the	4	4
14536	U.S.	2	4
14537	Office	1	4
14538	of	1	4
14539	Economic	1	4
14540	Opportunity	0	4
14541	.	4	4
14542	His	4	4
14543	election	4	4
14544	increases	4	4
14545	Ryder	3	4
14546	's	4	4
14547	board	3	4
14548	to	4	4
14549	14	3	4
14550	members	3	4
14551	.	4	4
0	A.L.	2	4
1	Williams	1	4
2	Corp.	0	0
3	was	4	4
4	merged	4	4
5	into	4	4
6	Primerica	2	4
7	Corp.	0	0
8	,	4	4
9	New	2	4
10	York	0	4
11	,	4	4
12	after	4	4
13	a	4	4
14	special	4	4
15	meeting	4	4
16	of	4	4
17	Williams	3	4
18	shareholders	3	4
19	cleared	4	4
20	the	4	4
21	transaction	4	4
22	,	4	4
23	the	4	4
24	companies	3	4
25	said	4	4
26	.	4	4
27	Primerica	3	4
28	,	4	4
29	which	4	4
30	had	4	4
31	owned	4	4
32	nearly	4	4
33	70	2	4
34	%	0	4
35	of	4	4
36	Williams	3	4
37	,	4	4
38	will	4	4
39	pay	4	4
40	about	2	4
41	16.7	1	0
42	million	0	4
43	shares	4	4
44	,	4	4
45	currently	4	4
46	valued	4	4
47	at	4	4
48	almost	2	4
49	$	1	4
50	472	1	4
51	million	0	4
52	,	4	4
53	for	4	4
54	the	4	4
55	rest	4	4
56	of	4	4
57	Williams	3	4
58	.	4	4
59	The	4	4
60	financial-services	4	4
61	company	3	4
62	will	4	4
63	pay	4	4
64	0.82	3	0
65	share	4	4
66	for	4	4
67	each	4	4
68	Williams	3	4
69	share	4	4
70	.	4	4
71	Williams	3	4
72	shares	4	4
73	,	4	4
74	which	4	4
75	were	4	4
76	to	4	4
77	be	4	4
78	delisted	4	4
79	from	4	4
80	the	4	4
81	New	2	4
82	York	1	4
83	Stock	1	4
84	Exchange	0	4
85	after	4	4
86	the	4	4
87	close	4	4
88	of	4	4
89	composite	4	4
90	trading	4	4
91	yesterday	3	4
92	,	4	4
93	closed	4	4
94	at	4	4
95	$	2	4
96	23.25	0	0
97	,	4	4
98	off	4	4
99	12.5	2	0
100	cents	0	4
101	.	4	4
102	Primerica	3	4
103	closed	4	4
104	at	4	4
105	$	2	4
106	28.25	0	0
107	,	4	4
108	down	4	4
109	50	2	4
110	cents	0	4
111	.	4	4
112	Williams	3	4
113	,	4	4
114	Duluth	3	4
115	,	4	4
116	Ga.	3	0
117	,	4	4
118	is	4	4
119	an	4	4
120	insurance	4	4
121	and	4	4
122	financial-services	4	4
123	holding	4	4
124	company	3	4
125	.	4	4
126	Its	4	4
127	subsidiaries	3	4
128	'	4	4
129	services	4	4
130	are	4	4
131	marketed	4	4
132	by	4	4
133	closely	4	4
134	held	4	4
135	A.L.	2	4
136	Williams	0	4
137	&	4	4
138	Associates	4	4
139	.	4	4
140	Primerica	3	4
141	,	4	4
142	as	4	4
143	expected	4	4
144	,	4	4
145	also	4	4
146	acquired	4	4
147	certain	4	4
148	assets	4	4
149	of	4	4
150	the	4	4
151	agency	3	4
152	and	4	4
153	assumed	4	4
154	certain	4	4
155	of	4	4
156	its	4	4
157	liabilities	4	4
158	.	4	4
159	Terms	4	4
160	were	4	4
161	n't	4	4
162	disclosed	4	4
163	.	4	4
164	Intelogic	2	4
165	Trace	1	4
166	Inc.	0	0
167	,	4	4
168	San	2	4
169	Antonio	0	4
170	,	4	4
171	Texas	3	4
172	,	4	4
173	said	4	4
174	it	4	4
175	bought	4	4
176	2.7	3	0
177	million	4	4
178	shares	4	4
179	,	4	4
180	or	4	4
181	about	2	4
182	18	1	4
183	%	0	4
184	,	4	4
185	of	4	4
186	its	4	4
187	common	4	4
188	stock	4	4
189	from	4	4
190	an	4	4
191	unaffiliated	4	4
192	shareholder	3	4
193	for	4	4
194	$	2	4
195	3.625	0	0
196	a	4	4
197	share	4	4
198	,	4	4
199	or	4	4
200	$	2	4
201	9.9	1	0
202	million	0	4
203	.	4	4
204	The	4	4
205	move	4	4
206	boosts	4	4
207	Intelogic	3	4
208	Chairman	3	4
209	Asher	2	4
210	Edelman	0	4
211	's	4	4
212	stake	4	4
213	to	4	4
214	20	2	4
215	%	0	4
216	from	4	4
217	16.2	2	0
218	%	0	4
219	and	4	4
220	may	4	4
221	help	4	4
222	prevent	4	4
223	Martin	2	4
224	Ackerman	0	4
225	from	4	4
226	making	4	4
227	a	4	4
228	run	4	4
229	at	4	4
230	the	4	4
231	computer-services	4	4
232	concern	3	4
233	.	4	4
234	Mr.	4	0
235	Ackerman	3	4
236	already	4	4
237	is	4	4
238	seeking	4	4
239	to	4	4
240	oust	4	4
241	Mr.	4	0
242	Edelman	3	4
243	as	4	4
244	chairman	3	4
245	of	4	4
246	Datapoint	2	4
247	Corp.	0	0
248	,	4	4
249	an	4	4
250	Intelogic	3	4
251	affiliate	3	4
252	.	4	4
253	The	4	4
254	action	4	4
255	followed	4	4
256	by	4	4
257	one	2	4
258	day	0	4
259	an	4	4
260	Intelogic	3	4
261	announcement	4	4
262	that	4	4
263	it	4	4
264	will	4	4
265	retain	4	4
266	an	4	4
267	investment	4	4
268	banker	3	4
269	to	4	4
270	explore	4	4
271	alternatives	4	4
272	``	4	4
273	to	4	4
274	maximize	4	4
275	shareholder	3	4
276	value	4	4
277	,	4	4
278	''	4	4
279	including	4	4
280	the	4	4
281	possible	4	4
282	sale	4	4
283	of	4	4
284	the	4	4
285	company	3	4
286	.	4	4
287	In	4	4
288	New	2	4
289	York	1	4
290	Stock	1	4
291	Exchange	0	4
292	composite	4	4
293	trading	4	4
294	yesterday	3	4
295	,	4	4
296	Intelogic	3	4
297	shares	4	4
298	rose	4	4
299	37.5	2	0
300	cents	0	4
301	to	4	4
302	close	4	4
303	at	4	4
304	$	2	4
305	2.75	0	0
306	.	4	4
307	Mr.	4	0
308	Edelman	3	4
309	declined	4	4
310	to	4	4
311	specify	4	4
312	what	4	4
313	prompted	4	4
314	the	4	4
315	recent	4	4
316	moves	4	4
317	,	4	4
318	saying	4	4
319	they	4	4
320	are	4	4
321	meant	4	4
322	only	4	4
323	to	4	4
324	benefit	4	4
325	shareholders	3	4
326	when	4	4
327	``	4	4
328	the	4	4
329	company	3	4
330	is	4	4
331	on	4	4
332	a	4	4
333	roll	4	4
334	.	4	4
335	''	4	4
336	He	4	4
337	added	4	4
338	,	4	4
339	``	4	4
340	This	4	4
341	has	4	4
342	nothing	4	4
343	to	4	4
344	do	4	4
345	with	4	4
346	Marty	2	4
347	Ackerman	0	4
348	and	4	4
349	it	4	4
350	is	4	4
351	not	4	4
352	designed	4	4
353	,	4	4
354	particularly	4	4
355	,	4	4
356	to	4	4
357	take	4	4
358	the	4	4
359	company	3	4
360	private	4	4
361	.	4	4
362	''	4	4
363	But	4	4
364	Mr.	4	0
365	Ackerman	3	4
366	said	4	4
367	the	4	4
368	buy-back	4	4
369	,	4	4
370	and	4	4
371	the	4	4
372	above-market	4	4
373	price	4	4
374	paid	4	4
375	,	4	4
376	prove	4	4
377	that	4	4
378	Mr.	4	0
379	Edelman	3	4
380	is	4	4
381	running	4	4
382	scared	4	4
383	.	4	4
384	Dow	2	4
385	Jones	0	4
386	&	4	4
387	Co.	4	0
388	said	4	4
389	it	4	4
390	extended	4	4
391	its	4	4
392	$	2	4
393	18	0	4
394	-a-share	4	4
395	offer	4	4
396	for	4	4
397	Telerate	2	4
398	Inc.	0	0
399	common	4	4
400	stock	4	4
401	until	4	4
402	5	2	4
403	p.m.	1	4
404	EST	0	4
405	Nov.	2	0
406	9	0	4
407	.	4	4
408	The	4	4
409	offer	4	4
410	,	4	4
411	valued	4	4
412	at	4	4
413	about	2	4
414	$	1	4
415	576	1	4
416	million	0	4
417	for	4	4
418	the	4	4
419	33	2	4
420	%	0	4
421	of	4	4
422	Telerate	3	4
423	that	4	4
424	Dow	2	4
425	Jones	0	4
426	does	4	4
427	n't	4	4
428	already	4	4
429	own	4	4
430	,	4	4
431	had	4	4
432	been	4	4
433	set	4	4
434	to	4	4
435	expire	4	4
436	Nov.	2	0
437	6	0	4
438	.	4	4
439	Dow	2	4
440	Jones	0	4
441	,	4	4
442	which	4	4
443	owns	4	4
444	about	2	4
445	64	1	4
446	million	0	4
447	of	4	4
448	Telerate	3	4
449	's	4	4
450	95	2	4
451	million	0	4
452	common	4	4
453	shares	4	4
454	outstanding	4	4
455	,	4	4
456	said	4	4
457	that	4	4
458	about	2	4
459	24,000	0	0
460	shares	4	4
461	have	4	4
462	been	4	4
463	tendered	4	4
464	under	4	4
465	its	4	4
466	offer	4	4
467	.	4	4
468	Telerate	3	4
469	's	4	4
470	two	3	4
471	independent	4	4
472	directors	3	4
473	have	4	4
474	rejected	4	4
475	the	4	4
476	offer	4	4
477	as	4	4
478	inadequate	4	4
479	.	4	4
480	In	4	4
481	composite	4	4
482	trading	4	4
483	on	4	4
484	the	4	4
485	New	2	4
486	York	1	4
487	Stock	1	4
488	Exchange	0	4
489	,	4	4
490	Telerate	3	4
491	shares	4	4
492	closed	4	4
493	at	4	4
494	$	2	4
495	19.50	0	0
496	,	4	4
497	up	4	4
498	12.5	2	0
499	cents	0	4
500	.	4	4
501	Telerate	3	4
502	provides	4	4
503	an	4	4
504	electronic	4	4
505	financial	4	4
506	information	4	4
507	network	4	4
508	.	4	4
509	Dow	2	4
510	Jones	0	4
511	publishes	4	4
512	The	2	4
513	Wall	1	4
514	Street	1	4
515	Journal	0	4
516	,	4	4
517	Barron	3	4
518	's	4	4
519	magazine	3	4
520	,	4	4
521	and	4	4
522	community	4	4
523	newspapers	3	4
524	and	4	4
525	operates	4	4
526	financial	4	4
527	news	4	4
528	services	3	4
529	and	4	4
530	computer	4	4
531	data	4	4
532	bases	4	4
533	.	4	4
534	Rockwell	2	4
535	International	1	4
536	Corp.	0	0
537	reported	4	4
538	flat	4	4
539	operating	4	4
540	earnings	4	4
541	for	4	4
542	the	2	4
543	fourth	1	4
544	quarter	1	4
545	ended	1	4
546	Sept.	1	0
547	30	0	4
548	.	4	4
549	The	4	4
550	aerospace	4	4
551	,	4	4
552	automotive	4	4
553	supply	4	4
554	,	4	4
555	electronics	4	4
556	and	4	4
557	printing-press	4	4
558	concern	3	4
559	also	4	4
560	indicated	4	4
561	that	4	4
562	the	2	4
563	first	1	4
564	half	1	4
565	of	1	4
566	fiscal	1	4
567	1990	0	0
568	could	4	4
569	be	4	4
570	rough	4	4
571	.	4	4
572	In	4	4
573	an	4	4
574	interview	4	4
575	,	4	4
576	Donald	2	4
577	Beall	0	4
578	,	4	4
579	chairman	3	4
580	,	4	4
581	said	4	4
582	first-half	3	4
583	profit	4	4
584	certainly	4	4
585	would	4	4
586	trail	4	4
587	the	2	4
588	past	1	4
589	year	0	4
590	's	4	4
591	,	4	4
592	primarily	4	4
593	because	4	4
594	of	4	4
595	weakness	4	4
596	in	4	4
597	the	4	4
598	heavy-truck	4	4
599	and	4	4
600	passenger-car	4	4
601	markets	4	4
602	.	4	4
603	Still	4	4
604	,	4	4
605	he	4	4
606	added	4	4
607	,	4	4
608	if	4	4
609	the	4	4
610	industrial	4	4
611	sector	4	4
612	remains	4	4
613	relatively	4	4
614	stable	4	4
615	,	4	4
616	Rockwell	3	4
617	should	4	4
618	be	4	4
619	able	4	4
620	to	4	4
621	recover	4	4
622	in	4	4
623	the	2	4
624	second	1	4
625	half	0	4
626	and	4	4
627	about	4	4
628	equal	4	4
629	fiscal	2	4
630	1989	0	0
631	's	4	4
632	operating	4	4
633	profit	4	4
634	of	4	4
635	$	2	4
636	630.9	1	0
637	million	0	4
638	.	4	4
639	For	4	4
640	fiscal	2	4
641	1989's	1	0
642	fourth	1	4
643	quarter	0	4
644	,	4	4
645	Rockwell	3	4
646	's	4	4
647	net	4	4
648	income	4	4
649	totaled	4	4
650	$	2	4
651	126.1	1	0
652	million	0	4
653	,	4	4
654	or	4	4
655	50	2	4
656	cents	0	4
657	a	4	4
658	share	4	4
659	.	4	4
660	That	4	4
661	compares	4	4
662	with	4	4
663	operating	4	4
664	earnings	4	4
665	of	4	4
666	$	2	4
667	132.9	1	0
668	million	0	4
669	,	4	4
670	or	4	4
671	49	2	4
672	cents	0	4
673	a	4	4
674	share	4	4
675	,	4	4
676	the	2	4
677	year	1	4
678	earlier	0	4
679	.	4	4
680	The	4	4
681	prior-year	3	4
682	period	4	4
683	includes	4	4
684	a	4	4
685	one-time	4	4
686	favorable	4	4
687	tax	4	4
688	adjustment	4	4
689	on	4	4
690	the	4	4
691	B-1B	2	4
692	bomber	0	4
693	program	4	4
694	and	4	4
695	another	4	4
696	gain	4	4
697	from	4	4
698	sale	4	4
699	of	4	4
700	the	4	4
701	industrial	4	4
702	sewing-machine	4	4
703	business	3	4
704	,	4	4
705	which	4	4
706	made	4	4
707	net	4	4
708	$	2	4
709	185.9	1	0
710	million	0	4
711	,	4	4
712	or	4	4
713	70	2	4
714	cents	0	4
715	a	4	4
716	share	4	4
717	.	4	4
718	Sales	4	4
719	rose	4	4
720	4	2	4
721	%	0	4
722	to	4	4
723	$	2	4
724	3.28	1	0
725	billion	0	4
726	from	4	4
727	$	2	4
728	3.16	1	0
729	billion	0	4
730	.	4	4
731	Mr.	4	0
732	Beall	3	4
733	said	4	4
734	that	4	4
735	he	4	4
736	was	4	4
737	generally	4	4
738	pleased	4	4
739	with	4	4
740	the	4	4
741	latest	4	4
742	numbers	4	4
743	and	4	4
744	cited	4	4
745	a	4	4
746	particularly	4	4
747	strong	4	4
748	showing	4	4
749	by	4	4
750	the	4	4
751	company	3	4
752	's	4	4
753	electronics	4	4
754	segment	4	4
755	.	4	4
756	Overall	4	4
757	,	4	4
758	pretax	4	4
759	electronics	4	4
760	earnings	4	4
761	soared	4	4
762	12	2	4
763	%	0	4
764	to	4	4
765	$	2	4
766	107.9	1	0
767	million	0	4
768	from	4	4
769	$	2	4
770	96.4	1	0
771	million	0	4
772	.	4	4
773	All	2	4
774	four	0	4
775	areas	4	4
776	had	4	4
777	higher	4	4
778	revenue	4	4
779	for	4	4
780	the	2	4
781	three	1	4
782	months	1	4
783	ended	1	4
784	Sept.	1	0
785	30	0	4
786	.	4	4
787	For	4	4
788	the	2	4
789	year	0	4
790	,	4	4
791	electronics	4	4
792	emerged	4	4
793	as	4	4
794	Rockwell	3	4
795	's	4	4
796	largest	4	4
797	sector	4	4
798	in	4	4
799	terms	4	4
800	of	4	4
801	sales	4	4
802	and	4	4
803	earnings	4	4
804	,	4	4
805	muscling	4	4
806	out	4	4
807	aerospace	4	4
808	for	4	4
809	the	2	4
810	first	1	4
811	time	0	4
812	.	4	4
813	The	4	4
814	graphics	4	4
815	business	3	4
816	,	4	4
817	which	4	4
818	also	4	4
819	was	4	4
820	singled	4	4
821	out	4	4
822	by	4	4
823	the	4	4
824	chairman	3	4
825	as	4	4
826	a	4	4
827	positive	4	4
828	,	4	4
829	saw	4	4
830	its	4	4
831	operating	4	4
832	earnings	4	4
833	for	4	4
834	the	2	4
835	quarter	0	4
836	jump	4	4
837	79	2	4
838	%	0	4
839	to	4	4
840	$	2	4
841	42.1	1	0
842	million	0	4
843	from	4	4
844	$	2	4
845	23.5	1	0
846	million	0	4
847	.	4	4
848	For	4	4
849	the	2	4
850	year	0	4
851	,	4	4
852	bolstered	4	4
853	by	4	4
854	the	4	4
855	introduction	4	4
856	of	4	4
857	the	4	4
858	Colorliner	3	4
859	newspaper-printing	4	4
860	press	4	4
861	,	4	4
862	graphics	4	4
863	earnings	4	4
864	almost	4	4
865	doubled	4	4
866	.	4	4
867	Aerospace	4	4
868	earnings	4	4
869	sagged	4	4
870	37	2	4
871	%	0	4
872	for	4	4
873	the	2	4
874	quarter	0	4
875	and	4	4
876	15	2	4
877	%	0	4
878	for	4	4
879	the	2	4
880	year	0	4
881	,	4	4
882	largely	4	4
883	due	4	4
